,wav_file,sentence_number,word,silence_length,speech_rate,voice,condition,pronounced_item,word_numbers,depth,opening_nodes,closing_nodes,relative_depth,tree_segment,indices,file
3227,6.0,196,",",0.938,175,Allison,sentence,0,1,3,1,1,0,"(,,)","(1, 1, 0)",easy_money.mrg
3228,6.0,196,"""",0.938,175,Allison,sentence,0,1,3,1,1,-3,"("""")","(1, 2, 0)",easy_money.mrg
3229,6.0,196,Department,0.938,175,Allison,sentence,1,2,6,4,2,0,(FRA(N(NP(NNPDepartment)),"(1, 3, 0, 0, 0, 0)",easy_money.mrg
3230,6.0,196,of,0.938,175,Allison,sentence,1,3,6,2,1,-1,(PP(INof),"(1, 3, 0, 1, 0, 0)",easy_money.mrg
3231,6.0,196,the,0.938,175,Allison,sentence,1,4,7,2,1,0,(NP(DTthe),"(1, 3, 0, 1, 1, 0, 0)",easy_money.mrg
3232,6.0,196,Treasury,0.938,175,Allison,sentence,1,5,7,1,4,3,(NNPTreasury)))),"(1, 3, 0, 1, 1, 1, 0)",easy_money.mrg
3233,6.0,196,",",0.938,175,Allison,sentence,0,5,4,1,1,-2,"(,,)","(1, 3, 1, 0)",easy_money.mrg
3234,6.0,196,Financial,0.938,175,Allison,sentence,1,6,6,3,1,0,(NP(NML(JJFinancial),"(1, 3, 2, 0, 0, 0)",easy_money.mrg
3235,6.0,196,Management,0.938,175,Allison,sentence,1,7,6,1,2,1,(NNManagement)),"(1, 3, 2, 0, 1, 0)",easy_money.mrg
3236,6.0,196,Service,0.938,175,Allison,sentence,1,8,5,1,2,1,(NNService)),"(1, 3, 2, 1, 0)",easy_money.mrg
3237,6.0,196,",",0.938,175,Allison,sentence,0,8,4,1,1,-2,"(,,)","(1, 3, 3, 0)",easy_money.mrg
3238,6.0,196,Status,0.938,175,Allison,sentence,1,9,6,3,1,0,(N(NP(NNStatus),"(1, 3, 4, 0, 0, 0)",easy_money.mrg
3239,6.0,196,Report,0.938,175,Allison,sentence,1,10,6,1,2,0,(NNReport)),"(1, 3, 4, 0, 1, 0)",easy_money.mrg
3240,6.0,196,of,0.938,175,Allison,sentence,1,11,6,2,1,-3,(P(INof),"(1, 3, 4, 1, 0, 0)",easy_money.mrg
3241,6.0,196,U.S.,0.938,175,Allison,sentence,1,12,9,4,1,0,(N(ADJ(NML(NNPU.S.),"(1, 3, 4, 1, 1, 0, 0, 0, 0)",easy_money.mrg
3242,6.0,196,Treasury,0.938,175,Allison,sentence,1,13,9,1,2,1,(NNPTreasury)),"(1, 3, 4, 1, 1, 0, 0, 1, 0)",easy_money.mrg
3243,6.0,196,-,0.938,175,Allison,sentence,0,13,8,1,1,0,(HYPH-),"(1, 3, 4, 1, 1, 0, 1, 0)",easy_money.mrg
3244,6.0,196,Owned,0.938,175,Allison,sentence,1,14,8,1,2,1,(VBNOwned)),"(1, 3, 4, 1, 1, 0, 2, 0)",easy_money.mrg
3245,6.0,196,Gold,0.938,175,Allison,sentence,1,15,7,1,6,5,(NNGold)))))),"(1, 3, 4, 1, 1, 1, 0)",easy_money.mrg
3246,6.0,196,.,0.938,175,Allison,sentence,0,15,2,1,1,0,(..),"(2, 0)",easy_money.mrg
3247,6.0,196,"""",0.938,175,Allison,sentence,0,15,2,1,2,2,"(""""))","(3, 0)",easy_money.mrg
3248,6.0,197,steps,0.789,175,Allison,word_list,1,0,0,0,0,0,,0,easy_money.mrg
3249,6.0,197,gas,0.789,175,Allison,word_list,1,1,0,0,0,0,,0,easy_money.mrg
3250,6.0,197,our,0.789,175,Allison,word_list,1,2,0,0,0,0,,0,easy_money.mrg
3251,6.0,197,bad,0.789,175,Allison,word_list,1,3,0,0,0,0,,0,easy_money.mrg
3252,6.0,197,huh,0.789,175,Allison,word_list,1,4,0,0,0,0,,0,easy_money.mrg
3253,6.0,197,high,0.789,175,Allison,word_list,1,5,0,0,0,0,,0,easy_money.mrg
3254,6.0,197,that,0.789,175,Allison,word_list,1,6,0,0,0,0,,0,easy_money.mrg
3255,6.0,197,places,0.789,175,Allison,word_list,1,7,0,0,0,0,,0,easy_money.mrg
3256,6.0,197,arrangement,0.789,175,Allison,word_list,1,8,0,0,0,-3,,0,easy_money.mrg
3257,6.0,198,He,0.181,175,Allison,sentence,1,0,3,3,2,0,((NP-SBJ(PRPHe)),"(0, 0, 0)",easy_money.mrg
3258,6.0,198,pointed,0.181,175,Allison,sentence,1,1,3,2,1,-1,(V(VBDpointed),"(1, 0, 0)",easy_money.mrg
3259,6.0,198,to,0.181,175,Allison,sentence,1,2,4,2,1,-2,(PP-CL(INto),"(1, 1, 0, 0)",easy_money.mrg
3260,6.0,198,a,0.181,175,Allison,sentence,1,3,6,3,1,0,(N(NP(DTa),"(1, 1, 1, 0, 0, 0)",easy_money.mrg
3261,6.0,198,row,0.181,175,Allison,sentence,1,4,6,1,2,-1,(NNrow)),"(1, 1, 1, 0, 1, 0)",easy_money.mrg
3262,6.0,198,that,0.181,175,Allison,sentence,1,5,7,3,2,-1,(SBA(WHNP-1(WDTthat)),"(1, 1, 1, 1, 0, 0, 0)",easy_money.mrg
3263,6.0,198,*T*-1,0.181,175,Allison,sentence,1,5,8,3,2,0,((NP-SBJ(-NONE-*T*-1)),"(1, 1, 1, 1, 1, 0, 0, 0)",easy_money.mrg
3264,6.0,198,read,0.181,175,Allison,sentence,1,6,8,2,1,0,(V(VBDread),"(1, 1, 1, 1, 1, 1, 0, 0)",easy_money.mrg
3265,6.0,198,",",0.181,175,Allison,sentence,0,6,8,1,1,0,"(,,)","(1, 1, 1, 1, 1, 1, 1, 0)",easy_money.mrg
3266,6.0,198,"""",0.181,175,Allison,sentence,0,6,8,1,1,-2,"("""")","(1, 1, 1, 1, 1, 1, 2, 0)",easy_money.mrg
3267,6.0,198,Deep,0.181,175,Allison,sentence,1,7,10,3,1,0,(FRA(NP(JJDeep),"(1, 1, 1, 1, 1, 1, 3, 0, 0, 0)",easy_money.mrg
3268,6.0,198,Storage,0.181,175,Allison,sentence,1,8,10,1,2,1,(NNStorage)),"(1, 1, 1, 1, 1, 1, 3, 0, 1, 0)",easy_money.mrg
3269,6.0,198,:,0.181,175,Allison,sentence,0,8,9,1,1,-2,(::),"(1, 1, 1, 1, 1, 1, 3, 1, 0)",easy_money.mrg
3270,6.0,198,Fort,0.181,175,Allison,sentence,1,9,11,3,1,0,(NP(NP(NNPFort),"(1, 1, 1, 1, 1, 1, 3, 2, 0, 0, 0)",easy_money.mrg
3271,6.0,198,Knox,0.181,175,Allison,sentence,1,10,11,1,2,1,(NNPKnox)),"(1, 1, 1, 1, 1, 1, 3, 2, 0, 1, 0)",easy_money.mrg
3272,6.0,198,",",0.181,175,Allison,sentence,0,10,10,1,1,-1,"(,,)","(1, 1, 1, 1, 1, 1, 3, 2, 1, 0)",easy_money.mrg
3273,6.0,198,KY,0.181,175,Allison,sentence,1,11,11,2,10,9,(NP(NNPKY)))))))))),"(1, 1, 1, 1, 1, 1, 3, 2, 2, 0, 0)",easy_money.mrg
3274,6.0,198,.,0.181,175,Allison,sentence,0,11,2,1,1,0,(..),"(2, 0)",easy_money.mrg
3275,6.0,198,"""",0.181,175,Allison,sentence,0,11,2,1,2,-1,"(""""))","(3, 0)",easy_money.mrg
3276,6.0,199,I,0.115,205,Allison,sentence,1,0,3,3,2,0,((NP-SBJ(PRPI)),"(0, 0, 0)",easy_money.mrg
3277,6.0,199,sucked,0.115,205,Allison,sentence,1,1,3,2,1,-1,(V(VBDsucked),"(1, 0, 0)",easy_money.mrg
3278,6.0,199,in,0.115,205,Allison,sentence,1,2,4,2,2,-1,(PRT(RPin)),"(1, 1, 0, 0)",easy_money.mrg
3279,6.0,199,a,0.115,205,Allison,sentence,1,3,5,3,1,0,(NP(NP(DTa),"(1, 2, 0, 0, 0)",easy_money.mrg
3280,6.0,199,whole,0.115,205,Allison,sentence,1,4,5,1,1,0,(JJwhole),"(1, 2, 0, 1, 0)",easy_money.mrg
3281,6.0,199,lot,0.115,205,Allison,sentence,1,5,5,1,2,0,(NNlot)),"(1, 2, 0, 2, 0)",easy_money.mrg
3282,6.0,199,of,0.115,205,Allison,sentence,1,6,5,2,1,-1,(PP(INof),"(1, 2, 1, 0, 0)",easy_money.mrg
3283,6.0,199,air,0.115,205,Allison,sentence,1,7,6,2,5,4,(NP(NNair))))),"(1, 2, 1, 1, 0, 0)",easy_money.mrg
3284,6.0,199,.,0.115,205,Allison,sentence,0,7,2,1,2,0,(..)),"(2, 0)",easy_money.mrg
3285,6.0,200,"""",0.415,205,Allison,sentence,0,-1,2,2,1,0,"(ADVP("""")","(0, 0)",easy_money.mrg
3286,6.0,200,Anywhere,0.415,205,Allison,sentence,1,0,2,1,1,0,(RBAnywhere),"(1, 0)",easy_money.mrg
3287,6.0,200,?,0.415,205,Allison,sentence,0,0,2,1,1,0,(.?),"(2, 0)",easy_money.mrg
3288,6.0,200,"""",0.415,205,Allison,sentence,0,0,2,1,2,0,"(""""))","(3, 0)",easy_money.mrg
3289,6.0,201,"""",0.331,205,Allison,sentence,0,-1,2,2,1,-1,"(UC("""")","(0, 0)",easy_money.mrg
3290,6.0,201,Anywhere,0.331,205,Allison,sentence,1,0,3,2,2,1,(ADVP-LOC(RBAnywhere)),"(1, 0, 0)",easy_money.mrg
3291,6.0,201,",",0.331,205,Allison,sentence,0,0,2,1,1,0,"(,,)","(2, 0)",easy_money.mrg
3292,6.0,201,"""",0.331,205,Allison,sentence,0,0,2,1,1,-2,"("""")","(3, 0)",easy_money.mrg
3293,6.0,201,he,0.331,205,Allison,sentence,1,1,4,3,2,-1,((NP-SBJ-1(PRPhe)),"(4, 0, 0, 0)",easy_money.mrg
3294,6.0,201,walked,0.331,205,Allison,sentence,1,2,5,3,1,-1,(V(VP(VBDwalked),"(4, 1, 0, 0, 0)",easy_money.mrg
3295,6.0,201,around,0.331,205,Allison,sentence,1,3,6,2,1,-1,(PP-DIR(INaround),"(4, 1, 0, 1, 0, 0)",easy_money.mrg
3296,6.0,201,the,0.331,205,Allison,sentence,1,4,7,2,1,0,(NP(DTthe),"(4, 1, 0, 1, 1, 0, 0)",easy_money.mrg
3297,6.0,201,moai,0.331,205,Allison,sentence,1,5,7,1,4,3,(FWmoai)))),"(4, 1, 0, 1, 1, 1, 0)",easy_money.mrg
3298,6.0,201,and,0.331,205,Allison,sentence,1,6,4,1,1,-1,(CCand),"(4, 1, 1, 0)",easy_money.mrg
3299,6.0,201,came,0.331,205,Allison,sentence,1,7,5,2,1,-1,(V(VBDcame),"(4, 1, 2, 0, 0)",easy_money.mrg
3300,6.0,201,back,0.331,205,Allison,sentence,1,8,6,2,2,-1,(ADVP-DIR(RBback)),"(4, 1, 2, 1, 0, 0)",easy_money.mrg
3301,6.0,201,*PRO*-1,0.331,205,Allison,sentence,1,8,7,3,2,0,(S-AD(NP-SBJ(-NONE-*PRO*-1)),"(4, 1, 2, 2, 0, 0, 0)",easy_money.mrg
3302,6.0,201,wrestling,0.331,205,Allison,sentence,1,9,7,2,1,-1,(V(VBGwrestling),"(4, 1, 2, 2, 1, 0, 0)",easy_money.mrg
3303,6.0,201,with,0.331,205,Allison,sentence,1,10,8,2,1,-2,(P(INwith),"(4, 1, 2, 2, 1, 1, 0, 0)",easy_money.mrg
3304,6.0,201,a,0.331,205,Allison,sentence,1,11,10,3,1,0,(N(NP(DTa),"(4, 1, 2, 2, 1, 1, 1, 0, 0, 0)",easy_money.mrg
3305,6.0,201,big,0.331,205,Allison,sentence,1,12,10,1,1,0,(JJbig),"(4, 1, 2, 2, 1, 1, 1, 0, 1, 0)",easy_money.mrg
3306,6.0,201,",",0.331,205,Allison,sentence,0,12,10,1,1,0,"(,,)","(4, 1, 2, 2, 1, 1, 1, 0, 2, 0)",easy_money.mrg
3307,6.0,201,heavy,0.331,205,Allison,sentence,1,13,10,1,1,0,(JJheavy),"(4, 1, 2, 2, 1, 1, 1, 0, 3, 0)",easy_money.mrg
3308,6.0,201,bar,0.331,205,Allison,sentence,1,14,10,1,2,0,(NNbar)),"(4, 1, 2, 2, 1, 1, 1, 0, 4, 0)",easy_money.mrg
3309,6.0,201,of,0.331,205,Allison,sentence,1,15,10,2,1,-1,(PP(INof),"(4, 1, 2, 2, 1, 1, 1, 1, 0, 0)",easy_money.mrg
3310,6.0,201,gold,0.331,205,Allison,sentence,1,16,11,2,10,9,(NP(NNgold)))))))))),"(4, 1, 2, 2, 1, 1, 1, 1, 1, 0, 0)",easy_money.mrg
3311,6.0,201,.,0.331,205,Allison,sentence,0,16,2,1,2,0,(..)),"(5, 0)",easy_money.mrg
3312,6.0,202,"""",0.589,205,Allison,sentence,0,-1,2,2,1,2,"(("""")","(0, 0)",easy_money.mrg
3313,6.0,202,oamy,0.589,205,Allison,pseudo_words,1,-1,0,0,0,-3,,0,easy_money.mrg
3314,6.0,202,They,0.589,205,Allison,sentence,1,0,3,2,2,0,(NP-SBJ(PRPThey)),"(1, 0, 0)",easy_money.mrg
3315,6.0,202,only,0.589,205,Allison,sentence,1,1,3,2,2,0,(ADVP(RBonly)),"(2, 0, 0)",easy_money.mrg
3316,6.0,202,check,0.589,205,Allison,sentence,1,2,3,2,1,-1,(V(VBPcheck),"(3, 0, 0)",easy_money.mrg
3317,6.0,202,deep,0.589,205,Allison,sentence,1,3,4,2,1,0,(NP(JJdeep),"(3, 1, 0, 0)",easy_money.mrg
3318,6.0,202,storage,0.589,205,Allison,sentence,1,4,4,1,2,0,(NNstorage)),"(3, 1, 1, 0)",easy_money.mrg
3319,6.0,202,once,0.589,205,Allison,sentence,1,5,4,2,1,-1,(NP-TMP(RBonce),"(3, 2, 0, 0)",easy_money.mrg
3320,6.0,202,a,0.589,205,Allison,sentence,1,6,5,2,1,0,(NP(DTa),"(3, 2, 1, 0, 0)",easy_money.mrg
3321,6.0,202,year,0.589,205,Allison,sentence,1,7,5,1,4,3,(NNyear)))),"(3, 2, 1, 1, 0)",easy_money.mrg
3322,6.0,202,.,0.589,205,Allison,sentence,0,7,2,1,2,-1,(..)),"(4, 0)",easy_money.mrg
3323,6.0,203,Otherwise,0.209,205,Allison,sentence,1,0,3,3,2,0,((ADVP(RBOtherwise)),"(0, 0, 0)",easy_money.mrg
3324,6.0,203,the,0.209,205,Allison,sentence,1,1,3,2,1,0,(NP-SBJ(DTthe),"(1, 0, 0)",easy_money.mrg
3325,6.0,203,vault,0.209,205,Allison,sentence,1,2,3,1,2,0,(NNvault)),"(1, 1, 0)",easy_money.mrg
3326,6.0,203,is,0.209,205,Allison,sentence,1,3,3,2,1,-1,(VP(VBZis),"(2, 0, 0)",easy_money.mrg
3327,6.0,203,sealed,0.209,205,Allison,sentence,1,4,4,2,3,2,(VP(VBNsealed))),"(2, 1, 0, 0)",easy_money.mrg
3328,6.0,203,.,0.209,205,Allison,sentence,0,4,2,1,1,0,(..),"(3, 0)",easy_money.mrg
3329,6.0,203,"""",0.209,205,Allison,sentence,0,4,2,1,2,0,"(""""))","(4, 0)",easy_money.mrg
3330,6.0,204,"""",0.582,205,Allison,sentence,0,-1,2,2,1,0,"(S("""")","(0, 0)",easy_money.mrg
3331,6.0,204,Does,0.582,205,Allison,sentence,1,0,2,1,1,-1,(VBZDoes),"(1, 0)",easy_money.mrg
3332,6.0,204,anyone,0.582,205,Allison,sentence,1,1,3,2,1,0,(NP-SBJ(NNanyone),"(2, 0, 0)",easy_money.mrg
3333,6.0,204,else,0.582,205,Allison,sentence,1,2,3,1,2,0,(RBelse)),"(2, 1, 0)",easy_money.mrg
3334,6.0,204,know,0.582,205,Allison,sentence,1,3,3,2,1,-1,(VP(VBknow),"(3, 0, 0)",easy_money.mrg
3335,6.0,204,about,0.582,205,Allison,sentence,1,4,4,2,1,-1,(PP-CLR(INabout),"(3, 1, 0, 0)",easy_money.mrg
3336,6.0,204,this,0.582,205,Allison,sentence,1,5,5,2,4,3,(NP(DTthis)))),"(3, 1, 1, 0, 0)",easy_money.mrg
3337,6.0,204,?,0.582,205,Allison,sentence,0,5,2,1,2,-2,(.?)),"(4, 0)",easy_money.mrg
3338,6.0,205,How,0.339,205,Allison,sentence,1,0,4,4,1,0,(SBAR(WHNP-1(WHADJP(WRBHow),"(0, 0, 0, 0)",easy_money.mrg
3339,6.0,205,much,0.339,205,Allison,sentence,1,1,4,1,3,1,(JJmuch))),"(0, 0, 1, 0)",easy_money.mrg
3340,6.0,205,is,0.339,205,Allison,sentence,1,2,3,2,1,-1,(SQ(VBZis),"(1, 0, 0)",easy_money.mrg
3341,6.0,205,that,0.339,205,Allison,sentence,1,3,4,2,2,0,(NP-SBJ(DTthat)),"(1, 1, 0, 0)",easy_money.mrg
3342,6.0,205,*T*-1,0.339,205,Allison,sentence,1,3,4,2,3,2,(NP-PRD(-NONE-*T*-1))),"(1, 2, 0, 0)",easy_money.mrg
3343,6.0,205,?,0.339,205,Allison,sentence,0,3,2,1,1,0,(.?),"(2, 0)",easy_money.mrg
3344,6.0,205,"""",0.339,205,Allison,sentence,0,3,2,1,2,0,"(""""))","(3, 0)",easy_money.mrg
3345,6.0,206,"""",0.72,205,Allison,sentence,0,-1,2,2,1,-1,"(("""")","(0, 0)",easy_money.mrg
3346,6.0,206,No,0.72,205,Allison,sentence,1,0,3,2,2,1,(INTJ(UHNo)),"(1, 0, 0)",easy_money.mrg
3347,6.0,206,",",0.72,205,Allison,sentence,0,0,2,1,1,-1,"(,,)","(2, 0)",easy_money.mrg
3348,6.0,206,they,0.72,205,Allison,sentence,1,1,3,2,2,0,(NP-SBJ-1(PRPthey)),"(3, 0, 0)",easy_money.mrg
3349,6.0,206,would,0.72,205,Allison,sentence,1,2,3,2,1,-1,(V(MDwould),"(4, 0, 0)",easy_money.mrg
3350,6.0,206,have,0.72,205,Allison,sentence,1,3,4,2,1,-1,(V(VBhave),"(4, 1, 0, 0)",easy_money.mrg
3351,6.0,206,been,0.72,205,Allison,sentence,1,4,5,2,1,-1,(V(VBNbeen),"(4, 1, 1, 0, 0)",easy_money.mrg
3352,6.0,206,on,0.72,205,Allison,sentence,1,5,6,2,1,-1,(PP-LOC-PRD(INon),"(4, 1, 1, 1, 0, 0)",easy_money.mrg
3353,6.0,206,Rapa,0.72,205,Allison,sentence,1,6,7,2,1,0,(NP(NNPRapa),"(4, 1, 1, 1, 1, 0, 0)",easy_money.mrg
3354,6.0,206,Nui,0.72,205,Allison,sentence,1,7,7,1,3,1,(NNPNui))),"(4, 1, 1, 1, 1, 1, 0)",easy_money.mrg
3355,6.0,206,if,0.72,205,Allison,sentence,1,8,6,2,1,-2,(SBAR-ADV(INif),"(4, 1, 1, 2, 0, 0)",easy_money.mrg
3356,6.0,206,they,0.72,205,Allison,sentence,1,9,8,3,2,0,(S(NP-SBJ(PRPthey)),"(4, 1, 1, 2, 1, 0, 0, 0)",easy_money.mrg
3357,6.0,206,knew,0.72,205,Allison,sentence,1,10,8,2,4,3,(VP(VBDknew)))),"(4, 1, 1, 2, 1, 1, 0, 0)",easy_money.mrg
3358,6.0,206,",",0.72,205,Allison,sentence,0,10,5,1,1,-2,"(,,)","(4, 1, 1, 3, 0)",easy_money.mrg
3359,6.0,206,*PRO*-1,0.72,205,Allison,sentence,0,10,7,3,2,-1,(S-AD(NP-SBJ(-NONE-*PRO*-1)),"(4, 1, 1, 4, 0, 0, 0)",easy_money.mrg
3360,6.0,206,ready,0.72,205,Allison,sentence,1,11,8,3,2,-1,(ADJP-PR(ADJP(JJready)),"(4, 1, 1, 4, 1, 0, 0, 0)",easy_money.mrg
3361,6.0,206,*PRO*,0.72,205,Allison,sentence,1,11,9,3,2,0,((NP-SBJ(-NONE-*PRO*)),"(4, 1, 1, 4, 1, 1, 0, 0, 0)",easy_money.mrg
3362,6.0,206,to,0.72,205,Allison,sentence,1,12,9,2,1,-1,(VP(TOto),"(4, 1, 1, 4, 1, 1, 1, 0, 0)",easy_money.mrg
3363,6.0,206,stop,0.72,205,Allison,sentence,1,13,10,2,1,-1,(VP(VBstop),"(4, 1, 1, 4, 1, 1, 1, 1, 0, 0)",easy_money.mrg
3364,6.0,206,me,0.72,205,Allison,sentence,1,14,11,2,10,9,(NP(PRPme)))))))))),"(4, 1, 1, 4, 1, 1, 1, 1, 1, 0, 0)",easy_money.mrg
3365,6.0,206,.,0.72,205,Allison,sentence,0,14,2,1,2,2,(..)),"(5, 0)",easy_money.mrg
3366,6.0,207,writing,0.947,205,Allison,word_list,1,0,0,0,0,0,,0,easy_money.mrg
3367,6.0,207,tablets,0.947,205,Allison,word_list,1,1,0,0,0,0,,0,easy_money.mrg
3368,6.0,207,our,0.947,205,Allison,word_list,1,2,0,0,0,0,,0,easy_money.mrg
3369,6.0,207,nodded,0.947,205,Allison,word_list,1,3,0,0,0,0,,0,easy_money.mrg
3370,6.0,207,fiftyk,0.947,205,Allison,word_list,1,4,0,0,0,0,,0,easy_money.mrg
3371,6.0,207,whoever,0.947,205,Allison,word_list,1,5,0,0,0,0,,0,easy_money.mrg
3372,6.0,207,staying,0.947,205,Allison,word_list,1,6,0,0,0,0,,0,easy_money.mrg
3373,6.0,207,dangerous,0.947,205,Allison,word_list,1,7,0,0,0,0,,0,easy_money.mrg
3374,6.0,207,gestures,0.947,205,Allison,word_list,1,8,0,0,0,-3,,0,easy_money.mrg
3375,6.0,208,This,0.439,205,Allison,sentence,1,0,3,3,2,0,((NP-SBJ(DTThis)),"(0, 0, 0)",easy_money.mrg
3376,6.0,208,is,0.439,205,Allison,sentence,1,1,3,2,1,-2,(V(VBZis),"(1, 0, 0)",easy_money.mrg
3377,6.0,208,the,0.439,205,Allison,sentence,1,2,5,3,1,0,(NP-PR(NP(DTthe),"(1, 1, 0, 0, 0)",easy_money.mrg
3378,6.0,208,400,0.439,205,Allison,sentence,1,3,5,1,1,0,(CD400),"(1, 1, 0, 1, 0)",easy_money.mrg
3379,6.0,208,ounces,0.439,205,Allison,sentence,1,4,5,1,2,-1,(NNSounces)),"(1, 1, 0, 2, 0)",easy_money.mrg
3380,6.0,208,which,0.439,205,Allison,sentence,1,5,6,3,2,-1,(SBA(WHNP-1(WPwhich)),"(1, 1, 1, 0, 0, 0)",easy_money.mrg
3381,6.0,208,I,0.439,205,Allison,sentence,1,6,7,3,2,0,((NP-SBJ(PRPI)),"(1, 1, 1, 1, 0, 0, 0)",easy_money.mrg
3382,6.0,208,mentioned,0.439,205,Allison,sentence,1,7,7,2,1,-1,(V(VBDmentioned),"(1, 1, 1, 1, 1, 0, 0)",easy_money.mrg
3383,6.0,208,*T*-1,0.439,205,Allison,sentence,1,7,8,2,2,0,(NP(-NONE-*T*-1)),"(1, 1, 1, 1, 1, 1, 0, 0)",easy_money.mrg
3384,6.0,208,at,0.439,205,Allison,sentence,1,8,8,2,1,-1,(PP-LOC(INat),"(1, 1, 1, 1, 1, 2, 0, 0)",easy_money.mrg
3385,6.0,208,the,0.439,205,Allison,sentence,1,9,9,2,1,0,(NP(DTthe),"(1, 1, 1, 1, 1, 2, 1, 0, 0)",easy_money.mrg
3386,6.0,208,restaurant,0.439,205,Allison,sentence,1,10,9,1,8,7,(NNrestaurant)))))))),"(1, 1, 1, 1, 1, 2, 1, 1, 0)",easy_money.mrg
3387,6.0,208,.,0.439,205,Allison,sentence,0,10,2,1,2,-2,(..)),"(2, 0)",easy_money.mrg
3388,6.0,209,About,0.471,205,Allison,sentence,1,0,4,4,1,0,(N(NP(QP(RBAbout),"(0, 0, 0, 0)",easy_money.mrg
3389,6.0,209,$,0.471,205,Allison,sentence,0,0,4,1,1,0,($$),"(0, 0, 1, 0)",easy_money.mrg
3390,6.0,209,"150,000",0.471,205,Allison,sentence,1,1,4,1,2,1,"(CD150,000))","(0, 0, 2, 0)",easy_money.mrg
3391,6.0,209,dollars,0.471,205,Allison,sentence,1,2,3,1,2,0,(NNSdollars)),"(0, 1, 0)",easy_money.mrg
3392,6.0,209,at,0.471,205,Allison,sentence,1,3,3,2,1,-2,(PP(INat),"(1, 0, 0)",easy_money.mrg
3393,6.0,209,this,0.471,205,Allison,sentence,1,4,5,3,1,0,(NP(NP(DTthis),"(1, 1, 0, 0, 0)",easy_money.mrg
3394,6.0,209,morning,0.471,205,Allison,sentence,1,5,5,1,1,0,(NNmorning),"(1, 1, 0, 1, 0)",easy_money.mrg
3395,6.0,209,'s,0.471,205,Allison,sentence,1,6,5,1,2,1,(POS's)),"(1, 1, 0, 2, 0)",easy_money.mrg
3396,6.0,209,rate,0.471,205,Allison,sentence,1,7,4,1,3,2,(NNrate))),"(1, 1, 1, 0)",easy_money.mrg
3397,6.0,209,.,0.471,205,Allison,sentence,0,7,2,1,1,0,(..),"(2, 0)",easy_money.mrg
3398,6.0,209,"""",0.471,205,Allison,sentence,0,7,2,1,2,-1,"(""""))","(3, 0)",easy_money.mrg
3399,6.0,210,I,0.172,205,Allison,sentence,1,0,3,3,2,0,((NP-SBJ(PRPI)),"(0, 0, 0)",easy_money.mrg
3400,6.0,210,looked,0.172,205,Allison,sentence,1,1,3,2,1,-1,(V(VBDlooked),"(1, 0, 0)",easy_money.mrg
3401,6.0,210,at,0.172,205,Allison,sentence,1,2,4,2,1,-2,(PP-CL(INat),"(1, 1, 0, 0)",easy_money.mrg
3402,6.0,210,the,0.172,205,Allison,sentence,1,3,6,3,1,0,(N(NP(DTthe),"(1, 1, 1, 0, 0, 0)",easy_money.mrg
3403,6.0,210,sheet,0.172,205,Allison,sentence,1,4,6,1,2,0,(NNsheet)),"(1, 1, 1, 0, 1, 0)",easy_money.mrg
3404,6.0,210,in,0.172,205,Allison,sentence,1,5,6,2,1,-1,(PP(INin),"(1, 1, 1, 1, 0, 0)",easy_money.mrg
3405,6.0,210,my,0.172,205,Allison,sentence,1,6,7,2,1,0,(NP(PRP$my),"(1, 1, 1, 1, 1, 0, 0)",easy_money.mrg
3406,6.0,210,hand,0.172,205,Allison,sentence,1,7,7,1,6,5,(NNhand)))))),"(1, 1, 1, 1, 1, 1, 0)",easy_money.mrg
3407,6.0,210,.,0.172,205,Allison,sentence,0,7,2,1,2,2,(..)),"(2, 0)",easy_money.mrg
3408,6.0,211,staying,0.405,205,Allison,word_list,1,0,0,0,0,0,,0,easy_money.mrg
3409,6.0,211,our,0.405,205,Allison,word_list,1,1,0,0,0,0,,0,easy_money.mrg
3410,6.0,211,said,0.405,205,Allison,word_list,1,2,0,0,0,0,,0,easy_money.mrg
3411,6.0,211,heavy,0.405,205,Allison,word_list,1,3,0,0,0,0,,0,easy_money.mrg
3412,6.0,211,hundred,0.405,205,Allison,word_list,1,4,0,0,0,0,,0,easy_money.mrg
3413,6.0,211,150000,0.405,205,Allison,word_list,1,5,0,0,0,0,,0,easy_money.mrg
3414,6.0,211,archeology,0.405,205,Allison,word_list,1,6,0,0,0,0,,0,easy_money.mrg
3415,6.0,211,sucked,0.405,205,Allison,word_list,1,7,0,0,0,0,,0,easy_money.mrg
3416,6.0,211,otherwise,0.405,205,Allison,word_list,1,8,0,0,0,0,,0,easy_money.mrg
3417,6.0,211,polynesian,0.405,205,Allison,word_list,1,9,0,0,0,0,,0,easy_money.mrg
3418,6.0,211,paid,0.405,205,Allison,word_list,1,10,0,0,0,0,,0,easy_money.mrg
3419,6.0,211,mound,0.405,205,Allison,word_list,1,11,0,0,0,0,,0,easy_money.mrg
3420,6.0,211,anybody,0.405,205,Allison,word_list,1,12,0,0,0,0,,0,easy_money.mrg
3421,6.0,211,best,0.405,205,Allison,word_list,1,13,0,0,0,0,,0,easy_money.mrg
3422,6.0,211,door,0.405,205,Allison,word_list,1,14,0,0,0,0,,0,easy_money.mrg
3423,6.0,211,start,0.405,205,Allison,word_list,1,15,0,0,0,0,,0,easy_money.mrg
3424,6.0,211,sort,0.405,205,Allison,word_list,1,16,0,0,0,0,,0,easy_money.mrg
